ledger_version,viewer_key,wave,operational_domain,catalog_generation,grade_code,title_core,documentary_disposition,retention_class,tracking_issue,source_ready,relation_type,canonical_processing_viewer_key,is_canonical_processing_object,declared_positions,canonical_source_pages,persistent_unresolved_source_gaps,ftrl_status,ftrl_run_id,ftrl_commit,corpus_ready,ocr_available,text_verified,semantic_ready,archival_status,preservation_run_id,archive_destination_logical,interpretive_limit
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3SON,W11,otros_no_clasificados,2014,3,La entidad donde vivo Sonora,required_ftrl_processing,,,full,direct_canonical,H2014P3SON,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3TAB,W11,otros_no_clasificados,2014,3,La entidad donde vivo Tabasco,required_ftrl_processing,,,full,direct_canonical,H2014P3TAB,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3TAM,W11,otros_no_clasificados,2014,3,La entidad donde vivo Tamaulipas,required_ftrl_processing,,,full,direct_canonical,H2014P3TAM,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3TLA,W11,otros_no_clasificados,2014,3,La entidad donde vivo Tlaxcala,required_ftrl_processing,,,full,direct_canonical,H2014P3TLA,1,122,121,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3VER,W11,otros_no_clasificados,2014,3,La entidad donde vivo Veracruz,required_ftrl_processing,,,full,direct_canonical,H2014P3VER,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3YUC,W11,otros_no_clasificados,2014,3,La entidad donde vivo Yucatán,required_ftrl_processing,,,full,direct_canonical,H2014P3YUC,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P3ZAC,W11,otros_no_clasificados,2014,3,La entidad donde vivo Zacatecas,required_ftrl_processing,,,full,direct_canonical,H2014P3ZAC,1,162,161,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4AMA,W6,geografia_atlas,2014,4,Atlas de México,required_ftrl_processing,,,full,direct_canonical,H2014P4AMA,1,130,129,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4CCA,W11,otros_no_clasificados,2014,4,Conoce nuestra Constitución,required_ftrl_processing,,,full,direct_canonical,H2014P4CCA,1,66,65,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4CNA,W1,ciencias_naturales,2014,4,Ciencias Naturales,required_ftrl_processing,,,full,direct_canonical,H2014P4CNA,1,162,161,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4DMA,W2,matematicas,2014,4,Desafíos matemáticos. Libro para el alumno,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4DMM,W2,matematicas,2014,4,Desafíos matemáticos. Libro para el maestro,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4EAA,W8,artes,2014,4,Educación Artística,required_ftrl_processing,,,full,direct_canonical,H2014P4EAA,1,90,89,0,validated,33220988830,cae2bed8ff79b45675ae194a855abfed9b86aca4,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W8 — Artes/run_33220988830__cae2bed__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W8 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4ESA,W3,espanol_lengua,2014,4,Español,required_ftrl_processing,,,full,direct_canonical,H2014P4ESA,1,162,161,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4FCA,W7,civica_etica,2014,4,Formación Cívica y Ética,required_ftrl_processing,,,full,direct_canonical,H2014P4FCA,1,130,129,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4GEA,W6,geografia_atlas,2014,4,Geografía,required_ftrl_processing,,,full,direct_canonical,H2014P4GEA,1,202,201,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4HIA,W5,historia,2014,4,Historia,required_ftrl_processing,,,unresolved,direct_canonical,H2014P4HIA,1,194,193,0,validated,32748987531,e200b252d3acadf4b56cee33d6ff92f4040d8e1c,1,1,0,0,archival_complete,32784373399,LTMD-U1 — corpus FTRL privado/W5 — Historia/run_32748987531__e200b252__2026-08-24,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P4LEA,W3,espanol_lengua,2014,4,Español. Libro de lectura,required_ftrl_processing,,,full,direct_canonical,H2014P4LEA,1,162,161,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5AGA,W6,geografia_atlas,2014,5,Atlas de geografía del mundo,required_ftrl_processing,,,full,direct_canonical,H2014P5AGA,1,122,121,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5CNA,W1,ciencias_naturales,2014,5,Ciencias Naturales,required_ftrl_processing,,,full,versioned_sha256_anchor_canonical,H2014P5CNA,1,162,161,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5DMA,W2,matematicas,2014,5,Desafíos matemáticos. Libro para el alumno,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5DMM,W2,matematicas,2014,5,Desafíos matemáticos. Libro para el maestro,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5EAA,W8,artes,2014,5,Educación Artística,required_ftrl_processing,,,full,direct_canonical,H2014P5EAA,1,90,89,0,validated,33220988830,cae2bed8ff79b45675ae194a855abfed9b86aca4,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W8 — Artes/run_33220988830__cae2bed__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W8 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5ESA,W3,espanol_lengua,2014,5,Español,required_ftrl_processing,,,full,direct_canonical,H2014P5ESA,1,178,177,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5FCA,W7,civica_etica,2014,5,Formación Cívica y Ética,active_retention,withheld_source_gap,5,unresolved,active_retention,,0,,,,blocked_active_retention,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5GEA,W6,geografia_atlas,2014,5,Geografía,required_ftrl_processing,,,full,direct_canonical,H2014P5GEA,1,210,209,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5HIA,W5,historia,2014,5,Historia,required_ftrl_processing,,,unresolved,direct_canonical,H2014P5HIA,1,194,193,0,validated,32748987531,e200b252d3acadf4b56cee33d6ff92f4040d8e1c,1,1,0,0,archival_complete,32784373399,LTMD-U1 — corpus FTRL privado/W5 — Historia/run_32748987531__e200b252__2026-08-24,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P5LEA,W3,espanol_lengua,2014,5,Español. Libro de lectura,required_ftrl_processing,,,full,direct_canonical,H2014P5LEA,1,162,161,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6CNA,W1,ciencias_naturales,2014,6,Ciencias Naturales,required_ftrl_processing,,,full,direct_canonical,H2014P6CNA,1,178,177,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6DMA,W2,matematicas,2014,6,Desafíos matemáticos. Libro para el alumno,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6DMM,W2,matematicas,2014,6,Desafíos matemáticos. Libro para el maestro,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6EAA,W8,artes,2014,6,Educación Artística,required_ftrl_processing,,,full,direct_canonical,H2014P6EAA,1,98,97,0,validated,33220988830,cae2bed8ff79b45675ae194a855abfed9b86aca4,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W8 — Artes/run_33220988830__cae2bed__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W8 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6ESA,W3,espanol_lengua,2014,6,Español,required_ftrl_processing,,,full,direct_canonical,H2014P6ESA,1,186,185,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6FCA,W7,civica_etica,2014,6,Formación Cívica y Ética,required_ftrl_processing,,,full,direct_canonical,H2014P6FCA,1,210,209,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6GEA,W6,geografia_atlas,2014,6,Geografía,required_ftrl_processing,,,full,direct_canonical,H2014P6GEA,1,202,201,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6HIA,W5,historia,2014,6,Historia,required_ftrl_processing,,,unresolved,direct_canonical,H2014P6HIA,1,138,137,0,validated,32748987531,e200b252d3acadf4b56cee33d6ff92f4040d8e1c,1,1,0,0,archival_complete,32784373399,LTMD-U1 — corpus FTRL privado/W5 — Historia/run_32748987531__e200b252__2026-08-24,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2014P6LEA,W3,espanol_lengua,2014,6,Español. Libro de lectura,required_ftrl_processing,,,full,direct_canonical,H2014P6LEA,1,162,161,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1CAM,W11,otros_no_clasificados,2018,1,Material de apoyo a la alfabetización Inicial. Tiras recortables,required_ftrl_processing,,,full,direct_canonical,H2018P1CAM,1,114,113,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1COA,W11,otros_no_clasificados,2018,1,Conocimiento del medio,required_ftrl_processing,,,full,direct_canonical,H2018P1COA,1,178,177,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1COM,W11,otros_no_clasificados,2018,1,Conocimiento del medio. Docente,required_ftrl_processing,,,full,direct_canonical,H2018P1COM,1,154,153,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1ESA,W3,espanol_lengua,2018,1,Lengua materna. Español,required_ftrl_processing,,,full,direct_canonical,H2018P1ESA,1,226,225,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1ESM,W3,espanol_lengua,2018,1,Lengua materna. Español. Docente,required_ftrl_processing,,,full,direct_canonical,H2018P1ESM,1,178,177,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1LEA,W3,espanol_lengua,2018,1,Lengua materna. Español lecturas,required_ftrl_processing,,,full,direct_canonical,H2018P1LEA,1,130,129,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1MAA,W2,matematicas,2018,1,Matemáticas,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P1MAM,W2,matematicas,2018,1,Matemáticas. Docente,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2COA,W11,otros_no_clasificados,2018,2,Conocimiento del medio,required_ftrl_processing,,,full,direct_canonical,H2018P2COA,1,178,177,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2COM,W11,otros_no_clasificados,2018,2,Conocimiento del medio. Docente,required_ftrl_processing,,,full,direct_canonical,H2018P2COM,1,178,177,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2ESA,W3,espanol_lengua,2018,2,Lengua materna. Español,required_ftrl_processing,,,full,direct_canonical,H2018P2ESA,1,226,225,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2ESM,W3,espanol_lengua,2018,2,Lengua materna. Español. Docente,required_ftrl_processing,,,full,direct_canonical,H2018P2ESM,1,178,177,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2LEA,W3,espanol_lengua,2018,2,Lengua materna. Español lecturas,required_ftrl_processing,,,full,direct_canonical,H2018P2LEA,1,146,145,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2MAA,W2,matematicas,2018,2,Matemáticas,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P2MAM,W2,matematicas,2018,2,Matemáticas. Docente,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P3CNA,W1,ciencias_naturales,2018,3,Ciencias Naturales,required_ftrl_processing,,,full,byte_identical_alias,H2019P3CNA,0,154,0,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P3DMA,W2,matematicas,2018,3,Desafíos matemáticos. Libro para el alumno,active_retention,routing_anomaly_all_or_near_all,4,unresolved,active_retention,,0,,,,blocked_active_retention,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P3EAA,W8,artes,2018,3,Educación Artística,active_retention,withheld_source_unresolved,9,unresolved,active_retention,,0,,,,blocked_active_retention,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2018P3ESA,W3,espanol_lengua,2018,3,Español,required_ftrl_processing,,,full,paired_route_alias_2018_to_2019,H2019P3ESA,0,162,0,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
