fragment_id,page_id,book_id,catalog_generation,grade,viewer_page,fragment_sequence,candidate_type,token_count,char_count,question_mark_count,imperative_signal_count,material_signal,project_signal,experiment_signal,assessment_signal,activity_signal,text_sha256,segmenter_version,source_structure_class,classification_certainty,uncertain_boundary
U1-H1966P6CI375-VP126-F002,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,2,expository_candidate,23,132,0,0,0,0,0,0,0,8adda4ff566131402183c8dda49cd72a07724454536f95ecdcab8648e0458291,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F003,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,3,question_candidate,33,182,0,0,0,0,0,0,0,f5a2b555e58265321787f7a2675a48e4317bdc4f0f8054b7dfda45e8ca09880e,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F004,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,4,short_residual_candidate,1,2,0,0,0,0,0,0,0,11e1d1fe8e3932c84deb603197589f93b04a7a8f0494e4f62cb88a579232e09e,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F005,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,5,short_residual_candidate,4,36,0,0,0,0,0,0,0,59d924b814c16e833bfcc9374df40b097eb7acdf9c5c888655ae61874579ec62,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F006,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,6,expository_candidate,92,543,0,0,0,0,0,0,0,1f63777eac2d60ddedf18a044fec2dd3a41a7047374f8e6a4e023657ad15656b,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F007,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,7,short_residual_candidate,1,10,0,0,0,0,0,0,0,339a9336d71e70ebc164ec93a0131057efbb4f5c169314dbc991cc30dd6ff94f,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F008,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,8,expository_candidate,79,485,0,0,0,0,0,0,0,f8d92c663644cc8f684b0f728d51468e88935da6b30c900e089320716157e20f,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F009,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,9,instruction_candidate,43,254,0,2,0,0,0,0,0,f862fbe7d95cbfc946c503ceb5002571d24314ad90245c519b321a4c284cdb5c,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F010,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,10,expository_candidate,39,241,0,0,0,0,0,0,0,90128cb1035702dd75d03682de06eb811f69e191b8f52ab4a3599c9cb1ea1eed,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP126-F011,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,11,short_residual_candidate,1,5,0,0,0,0,0,0,0,4c64887cfcca419a407cbddc6fe5406fe49e2689974859290b870318b62b09b6,FRAGSEG_LTMD_U1_W1_1966_0.1,mixed_text_image,medium,0
U1-H1966P6CI375-VP127-F001,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,1,short_residual_candidate,1,10,0,0,0,0,0,0,0,8cb91facd0c4ba39cca8594cd49ecd7f408b4127e848575d7c306b181593618a,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F002,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,2,expository_candidate,60,338,0,0,0,0,0,0,0,ea7f32293d21f3521d8ef1a46aa0d80e17077fa60e0256c793950762f829bf5e,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F003,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,3,instruction_candidate,92,562,0,1,0,0,0,0,0,1c593c506f91d71170e6bd1078cd56203713fa231281f5912b3bdb7c83abc7b2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F004,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,4,expository_candidate,39,233,0,0,0,0,0,0,0,1535cc2b9235d00343aaf827ef05973b6d6aee8c03a1d3acc1bea9d8b4272726,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F005,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,5,instruction_candidate,22,143,0,1,0,0,0,0,0,ecec9daca887a514f4cf23f2b80869bd4e61c52e8caa4c9f49e228dbaa04d023,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F006,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,6,expository_candidate,71,412,0,0,0,0,0,0,0,dc456539cd6d079a5b635f62fed89fc0e0b3f635a87c672d3d51c6cc883bf21a,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F007,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,7,short_residual_candidate,9,52,0,0,0,0,0,0,0,8387004f34a177a9d3291f610cf1ad92515de1c6eafe4c005c90dc8637b9a4ae,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F008,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,8,short_residual_candidate,7,51,0,0,0,0,0,0,0,a8074df7c583828763186dfda2576f86ac65e4afeb905cda499a1c7ef65d3ab7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F009,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,9,short_residual_candidate,11,66,0,0,0,0,0,0,0,bac74389e0219b4ffdf78f1c051b87b3c560a07bb112bd3e959e6ee2502091f5,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F010,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,10,question_candidate,4,27,0,0,0,0,0,0,0,fa11ba8c873fb76a48a74dc4376964bf4b2fda231dc9652389fd4d3410aca8ba,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F011,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,11,expository_candidate,20,107,0,0,0,0,0,0,0,2b3a54b5600e071b741f854b5806d6c5e9a73bd685ee1e91868991ea187d7a72,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP127-F012,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,12,short_residual_candidate,1,3,0,0,0,0,0,0,0,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F001,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,1,short_residual_candidate,1,2,0,0,0,0,0,0,0,c977dbe785221d34114d345fdf8ff4e18bb4af66750751dbea29407f9738735f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F002,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,2,short_residual_candidate,2,17,0,0,0,0,0,0,0,530a7c13daed8e4cba98858eb742d91ffeeeafcb002fadaeef5bbbee31d45ba1,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F003,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,3,short_residual_candidate,1,3,0,0,0,0,0,0,0,fed530bb93d7a4bf0d7160a7c02f0816cda02b7fd11c6e121d4d225e2ccfb144,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F004,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,4,expository_candidate,25,140,0,0,0,0,0,0,0,f4e7fb2dd92d1191cfe78e2b13b7d5683d9467b54f2a312a2ba35b640a726906,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F005,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,5,short_residual_candidate,2,14,0,0,0,0,0,0,0,929b1b362ff7beb65b543cdf6de7331a62a66d7215d60846adeebd920d051b29,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F006,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,6,short_residual_candidate,1,3,0,0,0,0,0,0,0,0c52568b2a2e2e0098d1b96251c1752bc0b35d4351f3bb09b5f8305c3650396d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F007,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,7,short_residual_candidate,3,14,0,0,0,0,0,0,0,48070f6a4706459b75d53e5a6427b065f459ef638f6ecee90598af295f4a0dcb,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F008,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,8,short_residual_candidate,9,56,0,0,0,0,0,0,0,0ed4365251fa54bd8c02e7fb99f2464e91d7b7551fbebbe932a79e3d7cefd687,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F009,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,9,expository_candidate,21,130,0,0,0,0,0,0,0,0833165497a82ddd2cfdd15655b166f87077f092519e9b29b5533b55471d0551,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F010,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,10,short_residual_candidate,1,9,0,0,0,0,0,0,0,4460cecfe28348c35867ea97033ee98ff8d1521cca6840ecf4d240cc47ac14ef,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F011,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,11,short_residual_candidate,7,43,0,0,0,0,0,0,0,a30255e3386f1763372780283643028a331d5449a5f9676ed6feab365a903386,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F012,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,12,short_residual_candidate,1,3,0,0,0,0,0,0,0,eeca42069764ca0d59d8f143c76a7319da8892f8483c07a67d6c9d7f3bcc7e12,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F013,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,13,expository_candidate,31,169,0,0,0,0,0,0,0,53004fc2b702e4d040eedd6ca8122cfbf8f009035e929fa749ad70549a9bf700,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F014,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,14,short_residual_candidate,1,6,0,0,0,0,0,0,0,f455a72422d5eed24572668a31319dd93bd551b17d8074cedaa320f498d60785,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F015,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,15,expository_candidate,20,124,0,0,0,0,0,0,0,b7cc6c7c5163e9f599f73ca5c5ee788f2be2f15cb61b864ce25fd18f4ff7ac24,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F016,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,16,short_residual_candidate,3,17,0,0,0,0,0,0,0,f321cb428806b5e0b95064f8a1b218e2143c3b7117fd04f79312574af9428575,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F017,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,17,short_residual_candidate,2,12,0,0,0,0,0,0,0,e3d17db0afd9e82dfeae54c9287cf0491912d2fd3da710e987a04423806296a6,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F018,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,18,short_residual_candidate,1,2,0,0,0,0,0,0,0,f0055891f09fff4839b344a4af5e0482696cab0e0bf307455661ba4056c787ee,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F019,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,19,short_residual_candidate,1,6,0,0,0,0,0,0,0,3aa76952b540d5cff34860e94a159ed1ff440f2fbf472d660e372c23ef74845f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F020,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,20,short_residual_candidate,1,2,0,0,0,0,0,0,0,ce344a418127968f2bd07ada86c8cf3808eea524c399a02c0c2c0ebbe0f5467c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F021,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,21,short_residual_candidate,4,39,0,0,0,0,0,0,0,7cc6f31da1d1506c72fe5ff8458444a1a1488104eaa64b0e0049658830a3161e,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F022,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,22,short_residual_candidate,1,2,0,0,0,0,0,0,0,216c00afb1efb72a7f0715b6d67b710ce8fa09a9b4f715acc42815137ff714a9,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F023,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,23,short_residual_candidate,1,1,0,0,0,0,0,0,0,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F024,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,24,short_residual_candidate,10,65,0,0,0,0,0,0,0,acefc23ff7754b78633c938a4ee68e32590933580622de181e08eb324db1d46d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F025,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,25,short_residual_candidate,1,3,0,0,0,0,0,0,0,54adf0483f9a58b1ab581bbf14dfa490ee768af15902e009cfc49b9c7b2d6a96,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F026,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,26,expository_candidate,37,217,0,0,0,0,0,0,0,e2240c685eece081eaa82d755a9dd2f348f56472846df239252319b69479aa8c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F027,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,27,short_residual_candidate,3,13,0,0,0,0,0,0,0,1445fa070c049bb5cebed3b296c1689df3e11a03d7b9ec22220a5816646f2012,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F028,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,28,expository_candidate,120,726,0,0,0,0,0,0,0,1d244a80b96fd05ff702de6116c4db8289630b452166b2a78ab98dd69ba58f38,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP128-F029,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,29,short_residual_candidate,1,3,0,0,0,0,0,0,0,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F001,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,1,expository_candidate,27,150,0,0,0,0,0,0,0,c566c89b08e46d74fda5094c5289d06dcde83fdcd279cc4f1d6a325b99cf20ba,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F002,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,2,activity_candidate,68,412,0,1,0,0,0,0,1,7133f0359c77193575ca25b9c198969d63ca79ed050678a2b9107e791c27dc17,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F003,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,3,expository_candidate,80,500,0,0,0,0,0,0,0,eaab5dfe111bfbaae5280b98d2749a7d1f80119a0c6749fad697bdd8ee7e6164,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F004,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,4,short_residual_candidate,1,3,0,0,0,0,0,0,0,0c52568b2a2e2e0098d1b96251c1752bc0b35d4351f3bb09b5f8305c3650396d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F005,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,5,short_residual_candidate,2,11,0,0,0,0,0,0,0,e5e042adb26184290c22e702420ea82c3bd20eb3f8e5e7820e3ab06cb7432189,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F006,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,6,expository_candidate,103,606,0,0,0,0,0,0,0,f794afafb71254287cad13e70d8d4dfdbb9482855ed90aab257ccd048620f3cc,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F007,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,7,short_residual_candidate,1,3,0,0,0,0,0,0,0,2976d0d993f9bdb6f52ffd5656f229446e9bddeec49e7a220dca77579f30c4b7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F008,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,8,short_residual_candidate,2,17,0,0,0,0,0,0,0,148cfe0843540ae3a9a7a2ae94360caea1b3cb7ab32a224d7b26c1c8cd479fbc,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F009,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,9,expository_candidate,15,99,0,0,0,0,0,0,0,f04d17bcd0b64cc1af997f0ba19e2b3e438df7cff5a752113b897fc668832ced,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F010,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,10,instruction_candidate,22,149,0,1,0,0,0,0,0,3a595a60646bb3558b71362156d0fc2b4d86b53a9b111d8f58e66429261697e1,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F011,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,11,expository_candidate,42,271,0,0,0,0,0,0,0,9b60639895e042e7c442c3da3c6b4f1908d24dc49f118d510e0d83ae54d1c222,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F012,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,12,short_residual_candidate,2,12,0,0,0,0,0,0,0,f1e2d5522dd3fcb41b42c29310b0113ab8aea1f3434d252bf57b38c95e70cdb0,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP130-F013,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,13,short_residual_candidate,1,3,0,0,0,0,0,0,0,38d66d9692ac590000a91b03a88da1c88d51fab2b78f63171f553ecc551a0c6f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F001,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,1,expository_candidate,66,371,0,0,0,0,0,0,0,4aa33db83445786ced9ea9bef8e4cf525ccd7a8d810d1dde61e029a5cbd25434,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F002,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,2,short_residual_candidate,1,4,0,0,0,0,0,0,0,92ca27a2c8357e74f3e7918a62e71a979e92b571a579c64a38b54ff95348f659,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F003,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,3,short_residual_candidate,3,30,0,0,0,0,0,0,0,2cda8c0db1383dc21d25be14e728ed7d3838f3d855acb68d79a52c459baa0bf2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F004,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,4,expository_candidate,105,640,0,0,0,0,0,0,0,78b82ab5c1e89ab924975544971ab8c05c6bae892dd1843579bad52e8e151c85,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F005,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,5,expository_candidate,100,637,0,0,0,0,0,0,0,f41071433b32c36e325ad6722881e61b15f8b848895cba24d8288a1fdcf76896,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F006,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,6,short_residual_candidate,1,4,0,0,0,0,0,0,0,81c75202fba1ee230ed09b0a1e2cb266f94c2685dd91cce7a363f592874342a8,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F007,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,7,short_residual_candidate,4,30,0,0,0,0,0,0,0,9b54148d097b747351df274c082497a93845249330be5e34332dbd93d7c0f520,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F008,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,8,expository_candidate,34,202,0,0,0,0,0,0,0,4672f3aa01415b496a33a73a896a000ef5d897de5c9c7a8d6214d597004515c0,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F009,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,9,question_candidate,39,212,0,0,0,0,0,0,0,6fe21ba595004c84a36fae935100db2faa49c1a9bb99b169174a24c8ae2393d5,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F010,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,10,expository_candidate,13,91,0,0,0,0,0,0,0,924dad515255a53274ceb121840894ed43008e1be8c408ad795956995ec10214,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP131-F011,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,11,short_residual_candidate,1,3,0,0,0,0,0,0,0,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F001,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,1,short_residual_candidate,11,77,0,0,0,0,0,0,0,230f3205d7293a34a10931e04392628b5b07a043d408c86eed39201f6143faa7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F002,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,2,expository_candidate,64,369,0,0,0,0,0,0,0,0437efe8f320b205544fd229e1e28cc1afe22bab8995e087f5c658451380f1f1,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F003,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,3,short_residual_candidate,1,10,0,0,0,0,0,0,0,fa3c46fb780621c73e0267bc45430ec115379208c1ab9c5bd349f92f91b14b7c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F004,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,4,expository_candidate,59,364,0,0,0,0,0,0,0,cb6910538e6168813a991e723c495653d405a06802d6b054b298eae99cc63f69,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F005,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,5,expository_candidate,63,334,0,0,0,0,0,0,0,cde36891f3f70ba13f9c66018f24b2a4efc4196b14bed3fa0b006d76a9bd40e3,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP132-F006,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,6,short_residual_candidate,1,3,0,0,0,0,0,0,0,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F001,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,1,short_residual_candidate,8,47,0,0,0,0,0,0,0,eada2b6e8f8bfef08c9592880ef0337952435c260e46a345996c875331d88b18,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F002,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,2,short_residual_candidate,3,21,0,0,0,0,0,0,0,ab3622ca53ead3333fbd1be669ba021aa72ee645063decaeaa7d8ca48542fc6b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F003,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,3,expository_candidate,84,503,0,0,0,0,0,0,0,f08c0fa4958fa6f81075a28a446305ed2b24d56e26a07bd6cf077f7be58e8c71,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F004,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,4,question_candidate,21,118,2,0,0,0,0,0,0,d33424792df997f607476e67c8c23f7e6bfcb69aae7803b43b04c64a99258937,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F005,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,5,expository_candidate,115,704,0,0,0,0,0,0,0,fe938cb2fa252db22499b9b68dc34b825bfe18b62ac0a3b4a42f0d649888ea94,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP133-F006,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,6,short_residual_candidate,1,3,0,0,0,0,0,0,0,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
